X	Bin	BpMin	BpMax	Total	Hits	RealHits	MaxHits	Chr	Pop	Colour
45	45	6680036	6749769	9	23	7	36	Chr1	R2	2
46	46	6758194	6880029	18	52	17	153	Chr1	R2	2
47	47	6931201	7028521	7	9	1	21	Chr1	R2	1
48	48	7066900	7196016	12	22	5	66	Chr1	R2	1
49	49	7210992	7348851	10	12	1	45	Chr1	R2	1
50	50	7368259	7495919	17	25	4	136	Chr1	R2	1
51	51	7500924	7637439	18	36	9	153	Chr1	R2	1
52	52	7650105	7794570	17	37	10	136	Chr1	R2	2
53	53	7800573	7947684	29	137	54	406	Chr1	R2	2
54	54	7960690	8091071	17	35	9	136	Chr1	R2	1
55	55	8113799	8223549	4	4	0	6	Chr1	R2	1
56	56	8261547	8397627	26	62	18	325	Chr1	R2	2
57	57	8409938	8539107	11	15	2	55	Chr1	R2	1
58	58	8551689	8699996	13	17	2	78	Chr1	R2	1
59	59	8702679	8833299	9	11	1	36	Chr1	R2	1
60	60	8853897	8995344	21	29	4	210	Chr1	R2	1
61	61	9001657	9148701	24	34	5	276	Chr1	R2	1
62	62	9162119	9289383	13	13	0	78	Chr1	R2	1
63	63	9305135	9448110	23	27	2	253	Chr1	R2	1
64	64	9454527	9598045	26	48	11	325	Chr1	R2	1
65	65	9600632	9740302	13	13	0	78	Chr1	R2	1
66	66	9750864	9892195	18	22	2	153	Chr1	R2	1
67	67	9900350	10047091	22	28	3	231	Chr1	R2	1
68	68	10056751	10180269	13	15	1	78	Chr1	R2	1
69	69	10200162	10334806	16	16	0	120	Chr1	R2	1
70	70	10351851	10458306	28	40	6	378	Chr1	R2	1
71	71	10558036	10647317	13	21	4	78	Chr1	R2	1
72	72	10650342	10795002	26	48	11	325	Chr1	R2	1
73	73	10801940	10949607	21	29	4	210	Chr1	R2	1
74	74	10952481	11095439	24	32	4	276	Chr1	R2	1
75	75	11114240	11247857	21	27	3	210	Chr1	R2	1
76	76	11254510	11399931	19	25	3	171	Chr1	R2	1
77	77	11403007	11549932	16	22	3	120	Chr1	R2	1
78	78	11550561	11695496	33	61	14	528	Chr1	R2	2
79	79	11700116	11807927	13	15	1	78	Chr1	R2	1
80	80	11861173	11994390	11	13	1	55	Chr1	R2	1
81	81	12001017	12115283	18	32	7	153	Chr1	R2	1
82	82	12151626	12250659	9	11	1	36	Chr1	R2	1
83	83	12323154	12434735	25	57	16	300	Chr1	R2	2
84	84	12457462	12594992	16	24	4	120	Chr1	R2	1
85	85	12602634	12718531	15	19	2	105	Chr1	R2	1
86	86	12755199	12875342	14	14	0	91	Chr1	R2	1
87	87	12923797	13034852	8	8	0	28	Chr1	R2	1
88	88	13055748	13197555	29	53	12	406	Chr1	R2	1
89	89	13225461	13346758	14	26	6	91	Chr1	R2	1
90	90	13353498	13499833	12	26	7	66	Chr1	R2	1
91	91	13541521	13643612	10	16	3	45	Chr1	R2	1
92	92	13673242	13758872	8	8	0	28	Chr1	R2	1
93	93	13835894	13941727	7	7	0	21	Chr1	R2	1
94	94	13952860	14096008	15	17	1	105	Chr1	R2	1
95	95	14107454	14234061	17	25	4	136	Chr1	R2	1
96	97	14426231	14537837	10	12	1	45	Chr1	R2	1
97	98	14587840	14698569	5	5	0	10	Chr1	R2	1
98	99	14700494	14844451	9	11	1	36	Chr1	R2	1
99	100	14859060	14986274	9	11	1	36	Chr1	R2	1
100	101	15009909	15143741	22	28	3	231	Chr1	R2	1
101	102	15150701	15291199	10	10	0	45	Chr1	R2	1
102	103	15323994	15432204	14	20	3	91	Chr1	R2	1
103	104	15454378	15556642	13	13	0	78	Chr1	R2	1
104	105	15603382	15732897	17	21	2	136	Chr1	R2	1
105	106	15799446	15887550	8	10	1	28	Chr1	R2	1
106	107	15905689	16019447	9	11	1	36	Chr1	R2	1
107	108	16103722	16189768	16	22	3	120	Chr1	R2	1
108	109	16241771	16349903	10	10	0	45	Chr1	R2	1
109	110	16398544	16495369	13	17	2	78	Chr1	R2	1
110	111	16537481	16639678	14	16	1	91	Chr1	R2	1
111	112	16702950	16797154	3	3	0	3	Chr1	R2	1
112	113	16804654	16933060	6	6	0	15	Chr1	R2	1
113	114	16953062	17089250	11	17	3	55	Chr1	R2	1
114	115	17120834	17244647	15	19	2	105	Chr1	R2	1
115	116	17296645	17397712	13	13	0	78	Chr1	R2	1
116	117	17418937	17514734	3	3	0	3	Chr1	R2	1
117	118	17684926	17684926	1	1	0	0	Chr1	R2	1
118	119	17700459	17780082	7	7	0	21	Chr1	R2	1
119	120	17850811	17997213	27	45	9	351	Chr1	R2	1
120	121	18002938	18134731	21	33	6	210	Chr1	R2	1
121	122	18193748	18287597	10	12	1	45	Chr1	R2	1
122	123	18326661	18421907	12	16	2	66	Chr1	R2	1
123	124	18491333	18594890	15	23	4	105	Chr1	R2	1
124	125	18608291	18749857	12	12	0	66	Chr1	R2	1
125	126	18769680	18897933	15	17	1	105	Chr1	R2	1
126	127	18905517	19032744	18	22	2	153	Chr1	R2	1
127	128	19051307	19193992	25	53	14	300	Chr1	R2	2
128	129	19200475	19322497	18	24	3	153	Chr1	R2	1
129	130	19352428	19478781	15	21	3	105	Chr1	R2	1
130	131	19503529	19645432	24	40	8	276	Chr1	R2	1
131	132	19683304	19722890	9	9	0	36	Chr1	R2	1
132	133	19800307	19942767	14	24	5	91	Chr1	R2	1
133	134	19951236	20088625	16	26	5	120	Chr1	R2	1
134	135	20101137	20246828	11	15	2	55	Chr1	R2	1
135	136	20269454	20386428	22	30	4	231	Chr1	R2	1
136	137	20439599	20534262	6	8	1	15	Chr1	R2	1
137	138	20557602	20657883	10	14	2	45	Chr1	R2	1
138	139	20716642	20844637	19	25	3	171	Chr1	R2	1
139	140	20859243	20992548	7	7	0	21	Chr1	R2	1
140	141	21021880	21119129	12	12	0	66	Chr1	R2	1
141	142	21296386	21296386	1	1	0	0	Chr1	R2	1
142	143	21300330	21445148	19	25	3	171	Chr1	R2	1
143	144	21463926	21597031	26	28	1	325	Chr1	R2	1
144	145	21600611	21749136	39	111	36	741	Chr1	R2	2
145	146	21758031	21896182	34	90	28	561	Chr1	R2	2
146	147	21986319	22044282	14	28	7	91	Chr1	R2	1
147	148	22055897	22193242	13	13	0	78	Chr1	R2	1
148	149	22200526	22342765	26	30	2	325	Chr1	R2	1
149	150	22399274	22498551	16	18	1	120	Chr1	R2	1
150	151	22502466	22632490	15	17	1	105	Chr1	R2	1
151	152	22652041	22798453	36	68	16	630	Chr1	R2	2
152	153	22804745	22883361	13	23	5	78	Chr1	R2	1
153	154	22998855	23061311	9	13	2	36	Chr1	R2	1
154	155	23106440	23244249	13	15	1	78	Chr1	R2	1
155	156	23252101	23397291	12	16	2	66	Chr1	R2	1
156	157	23419864	23521140	11	11	0	55	Chr1	R2	1
157	158	23554274	23698847	11	17	3	55	Chr1	R2	1
158	159	23701039	23848001	16	22	3	120	Chr1	R2	1
159	160	23879230	23969845	14	16	1	91	Chr1	R2	1
160	161	24006296	24144087	34	48	7	561	Chr1	R2	1
161	162	24150990	24296091	29	41	6	406	Chr1	R2	1
162	163	24303740	24443755	20	22	1	190	Chr1	R2	1
163	164	24451916	24594454	21	35	7	210	Chr1	R2	1
164	165	24603075	24734172	33	55	11	528	Chr1	R2	1
165	166	24769090	24888756	19	27	4	171	Chr1	R2	1
166	167	24900855	25049253	30	58	14	435	Chr1	R2	2
167	168	25054986	25182836	16	30	7	120	Chr1	R2	1
168	169	25205331	25349568	16	18	1	120	Chr1	R2	1
169	170	25351565	25496049	23	47	12	253	Chr1	R2	2
170	171	25516906	25633984	19	33	7	171	Chr1	R2	1
171	172	25654121	25794917	16	22	3	120	Chr1	R2	1
172	173	25835184	25933824	14	16	1	91	Chr1	R2	1
173	174	25956173	26065860	17	81	32	136	Chr1	R2	2
174	175	26112057	26248789	19	25	3	171	Chr1	R2	1
175	176	26253779	26399475	23	39	8	253	Chr1	R2	1
176	177	26405976	26549376	23	69	23	253	Chr1	R2	2
177	178	26568416	26693181	40	612	286	780	Chr1	R2	2
178	179	26705544	26842218	10	16	3	45	Chr1	R2	1
179	180	26852774	26986476	39	63	12	741	Chr1	R2	1
180	181	27004014	27147077	17	29	6	136	Chr1	R2	1
181	182	27153595	27294961	24	34	5	276	Chr1	R2	1
182	183	27307980	27444834	21	29	4	210	Chr1	R2	1
183	184	27453625	27573327	19	27	4	171	Chr1	R2	1
184	185	27602348	27749454	8	10	1	28	Chr1	R2	1
185	186	27753742	27894514	18	28	5	153	Chr1	R2	1
186	187	27901565	28044876	32	48	8	496	Chr1	R2	1
187	188	28059300	28196521	14	20	3	91	Chr1	R2	1
188	189	28201051	28341956	27	45	9	351	Chr1	R2	1
189	190	28352047	28495133	23	41	9	253	Chr1	R2	1
190	191	28507654	28649759	36	64	14	630	Chr1	R2	1
191	192	28652208	28783285	43	67	12	903	Chr1	R2	1
192	193	28828356	28949022	11	15	2	55	Chr1	R2	1
193	194	28951016	29095766	21	25	2	210	Chr1	R2	1
194	195	29106992	29249290	28	30	1	378	Chr1	R2	1
195	196	29253839	29372916	25	59	17	300	Chr1	R2	2
196	197	29406623	29535331	21	27	3	210	Chr1	R2	1
197	198	29560010	29690997	14	18	2	91	Chr1	R2	1
198	199	29705302	29841682	17	17	0	136	Chr1	R2	1
199	200	29851930	29978017	15	15	0	105	Chr1	R2	1
200	202	30178760	30292770	19	29	5	171	Chr1	R2	1
201	203	30300607	30442972	23	23	0	253	Chr1	R2	1
202	204	30451923	30590439	21	39	9	210	Chr1	R2	1
203	205	30606207	30733192	18	22	2	153	Chr1	R2	1
204	206	30753601	30814019	4	4	0	6	Chr1	R2	1
205	207	30927417	31047555	21	35	7	210	Chr1	R2	1
206	208	31057384	31198493	12	16	2	66	Chr1	R2	1
207	209	31208958	31340774	21	31	5	210	Chr1	R2	1
208	210	31350014	31492767	20	28	4	190	Chr1	R2	1
209	211	31506528	31648332	32	46	7	496	Chr1	R2	1
210	212	31665617	31782426	18	24	3	153	Chr1	R2	1
211	213	31809056	31944284	26	32	3	325	Chr1	R2	1
212	214	31952872	32094240	19	35	8	171	Chr1	R2	1
213	215	32101808	32246147	34	42	4	561	Chr1	R2	1
214	216	32253912	32385821	17	21	2	136	Chr1	R2	1
215	217	32409572	32520777	13	17	2	78	Chr1	R2	1
216	218	32564660	32694845	22	28	3	231	Chr1	R2	1
217	219	32701437	32845982	19	21	1	171	Chr1	R2	1
218	220	32874368	32996387	23	23	0	253	Chr1	R2	1
219	221	33004022	33147959	22	24	1	231	Chr1	R2	1
220	222	33167343	33295542	27	31	2	351	Chr1	R2	1
221	223	33301707	33448359	23	27	2	253	Chr1	R2	1
222	224	33458090	33586738	28	44	8	378	Chr1	R2	1
223	225	33601622	33746889	24	30	3	276	Chr1	R2	1
224	226	33752331	33897382	27	35	4	351	Chr1	R2	1
225	227	33903294	34041357	23	39	8	253	Chr1	R2	1
226	228	34052877	34195359	13	13	0	78	Chr1	R2	1
227	229	34210065	34338945	12	12	0	66	Chr1	R2	1
228	230	34366536	34496802	20	20	0	190	Chr1	R2	1
229	231	34512331	34636139	23	27	2	253	Chr1	R2	1
230	232	34658795	34798813	24	24	0	276	Chr1	R2	1
231	233	34804989	34947379	20	22	1	190	Chr1	R2	1
232	234	34964592	35098155	24	34	5	276	Chr1	R2	1
233	235	35103625	35243338	28	36	4	378	Chr1	R2	1
234	236	35255141	35382304	35	61	13	595	Chr1	R2	1
235	237	35403403	35538139	17	19	1	136	Chr1	R2	1
236	238	35559481	35690450	21	23	1	210	Chr1	R2	1
237	239	35714061	35848744	23	25	1	253	Chr1	R2	1
238	240	35851310	35992123	27	37	5	351	Chr1	R2	1
239	241	36004795	36146364	25	41	8	300	Chr1	R2	1
240	242	36151375	36294643	18	24	3	153	Chr1	R2	1
241	243	36301184	36428177	26	30	2	325	Chr1	R2	1
242	244	36469053	36597530	30	34	2	435	Chr1	R2	1
243	245	36603904	36743558	31	35	2	465	Chr1	R2	1
244	246	36754970	36862813	10	12	1	45	Chr1	R2	1
245	247	36910382	37047010	20	22	1	190	Chr1	R2	1
246	248	37065862	37196683	22	24	1	231	Chr1	R2	1
247	249	37216340	37347188	23	25	1	253	Chr1	R2	1
248	250	37353273	37494182	30	40	5	435	Chr1	R2	1
249	251	37506737	37649700	15	17	1	105	Chr1	R2	1
250	252	37654208	37782692	23	31	4	253	Chr1	R2	1
251	253	37801483	37949318	30	36	3	435	Chr1	R2	1
252	254	37955960	38089170	17	21	2	136	Chr1	R2	1
253	255	38108530	38245128	25	37	6	300	Chr1	R2	1
254	256	38251239	38398363	23	35	6	253	Chr1	R2	1
255	257	38402664	38546148	24	34	5	276	Chr1	R2	1
256	258	38563621	38688816	25	43	9	300	Chr1	R2	1
257	259	38709018	38847074	21	21	0	210	Chr1	R2	1
258	260	38851022	38999142	80	264	92	3160	Chr1	R2	2
259	261	39005965	39146573	34	54	10	561	Chr1	R2	1
260	262	39157728	39293902	39	51	6	741	Chr1	R2	1
261	263	39303104	39443876	34	54	10	561	Chr1	R2	1
262	264	39456436	39598961	24	40	8	276	Chr1	R2	1
263	265	39601609	39724484	15	15	0	105	Chr1	R2	1
264	266	39769273	39893690	18	18	0	153	Chr1	R2	1
265	267	39908386	40046911	35	45	5	595	Chr1	R2	1
266	268	40056629	40198579	22	30	4	231	Chr1	R2	1
267	269	40222716	40340971	29	43	7	406	Chr1	R2	1
268	270	40356219	40499174	16	18	1	120	Chr1	R2	1
269	271	40507770	40636912	13	17	2	78	Chr1	R2	1
270	272	40716882	40789637	10	10	0	45	Chr1	R2	1
271	273	40809384	40915223	19	25	3	171	Chr1	R2	1
272	274	40953404	41099961	31	49	9	465	Chr1	R2	1
273	275	41100243	41248236	22	26	2	231	Chr1	R2	1
274	276	41255535	41399303	23	27	2	253	Chr1	R2	1
275	277	41403933	41548633	26	48	11	325	Chr1	R2	1
276	278	41550184	41696715	31	37	3	465	Chr1	R2	1
277	279	41700404	41827364	28	32	2	378	Chr1	R2	1
278	280	41850995	41993180	27	33	3	351	Chr1	R2	1
279	281	42025631	42132358	22	42	10	231	Chr1	R2	1
280	282	42153079	42298336	27	37	5	351	Chr1	R2	1
281	283	42300443	42443868	30	48	9	435	Chr1	R2	1
282	284	42452045	42593400	22	24	1	231	Chr1	R2	1
283	285	42612372	42735011	15	21	3	105	Chr1	R2	1
284	286	42755413	42883911	25	37	6	300	Chr1	R2	1
285	287	42907500	43044140	15	29	7	105	Chr1	R2	1
286	288	43058043	43199634	17	19	1	136	Chr1	R2	1
287	289	43205346	43312532	13	15	1	78	Chr1	R2	1
288	290	43356536	43496736	25	33	4	300	Chr1	R2	1
289	291	43500590	43649201	30	54	12	435	Chr1	R2	1
290	292	43651247	43794372	21	29	4	210	Chr1	R2	1
291	293	43821830	43944498	19	29	5	171	Chr1	R2	1
292	294	43959171	44097568	21	35	7	210	Chr1	R2	1
293	295	44106329	44249612	29	37	4	406	Chr1	R2	1
294	296	44271936	44399683	30	42	6	435	Chr1	R2	1
295	297	44401742	44547493	29	49	10	406	Chr1	R2	1
296	298	44557391	44699915	38	46	4	703	Chr1	R2	1
297	299	44705581	44845656	38	64	13	703	Chr1	R2	1
298	300	44851296	44999404	27	43	8	351	Chr1	R2	1
299	301	45002367	45138607	32	48	8	496	Chr1	R2	1
300	302	45152458	45298336	31	47	8	465	Chr1	R2	1
301	303	45308954	45448442	36	178	71	630	Chr1	R2	2
302	304	45451907	45596426	19	57	19	171	Chr1	R2	2
303	305	45603508	45745139	33	279	123	528	Chr1	R2	2
