X	Bin	BpMin	BpMax	Total	Hits	RealHits	MaxHits	Chr	Pop	Colour
112	112	16654083	16796672	24	62	19	276	Chr4	R1	2
113	113	16814597	16946772	22	32	5	231	Chr4	R1	1
114	114	16951805	17097443	29	39	5	406	Chr4	R1	1
115	115	17104456	17249182	30	58	14	435	Chr4	R1	2
116	116	17250541	17397932	17	25	4	136	Chr4	R1	1
117	117	17404090	17488723	14	18	2	91	Chr4	R1	1
118	118	17559349	17672153	14	18	2	91	Chr4	R1	1
119	119	17752015	17847221	15	47	16	105	Chr4	R1	2
120	120	17850673	17997471	27	49	11	351	Chr4	R1	1
121	121	18003889	18149341	15	15	0	105	Chr4	R1	1
122	122	18150828	18294779	26	42	8	325	Chr4	R1	1
123	123	18320850	18449339	41	193	76	820	Chr4	R1	2
124	124	18470378	18597001	14	26	6	91	Chr4	R1	1
125	125	18609111	18746945	38	120	41	703	Chr4	R1	2
126	126	18777731	18896656	17	23	3	136	Chr4	R1	1
127	127	18905445	19044972	15	21	3	105	Chr4	R1	1
128	128	19052642	19177590	27	35	4	351	Chr4	R1	1
129	129	19200753	19342244	27	41	7	351	Chr4	R1	1
130	130	19352213	19487790	20	26	3	190	Chr4	R1	1
131	131	19506278	19649980	30	64	17	435	Chr4	R1	2
132	132	19684597	19799541	15	17	1	105	Chr4	R1	1
133	133	19806554	19927955	32	44	6	496	Chr4	R1	1
134	134	19952130	20090997	37	59	11	666	Chr4	R1	1
135	135	20105238	20233593	30	46	8	435	Chr4	R1	1
136	136	20272116	20399572	17	25	4	136	Chr4	R1	1
137	137	20406446	20542712	29	113	42	406	Chr4	R1	2
138	138	20551170	20681478	28	36	4	378	Chr4	R1	1
139	139	20701136	20847157	25	27	1	300	Chr4	R1	1
140	140	20871089	20999481	30	40	5	435	Chr4	R1	1
141	141	21002260	21147735	29	47	9	406	Chr4	R1	1
142	142	21157863	21299499	31	61	15	465	Chr4	R1	2
143	143	21304523	21442827	32	80	24	496	Chr4	R1	2
144	144	21451615	21597994	20	30	5	190	Chr4	R1	1
145	145	21614417	21746916	33	37	2	528	Chr4	R1	1
146	146	21761415	21898679	25	29	2	300	Chr4	R1	1
147	147	21902913	22044996	30	36	3	435	Chr4	R1	1
148	148	22053588	22187296	39	89	25	741	Chr4	R1	2
149	149	22200997	22331337	30	50	10	435	Chr4	R1	1
150	150	22369749	22471428	8	8	0	28	Chr4	R1	1
151	151	22500595	22649330	28	34	3	378	Chr4	R1	1
152	152	22653897	22793011	20	28	4	190	Chr4	R1	1
153	153	22832090	22936130	7	7	0	21	Chr4	R1	1
154	154	22955303	23096553	15	17	1	105	Chr4	R1	1
155	155	23125889	23223853	8	8	0	28	Chr4	R1	1
156	156	23251276	23395174	25	29	2	300	Chr4	R1	1
157	157	23411396	23540272	29	47	9	406	Chr4	R1	1
158	158	23554422	23691298	38	64	13	703	Chr4	R1	1
159	159	23700969	23848906	21	27	3	210	Chr4	R1	1
160	160	23860077	23989490	8	8	0	28	Chr4	R1	1
161	161	24003259	24143895	24	36	6	276	Chr4	R1	1
162	162	24155122	24285955	14	20	3	91	Chr4	R1	1
163	163	24301818	24427974	19	27	4	171	Chr4	R1	1
164	164	24456674	24598540	25	35	5	300	Chr4	R1	1
165	165	24621958	24726636	16	24	4	120	Chr4	R1	1
166	166	24750247	24898611	30	50	10	435	Chr4	R1	1
167	167	24903610	25035316	23	49	13	253	Chr4	R1	2
168	168	25053199	25197826	31	47	8	465	Chr4	R1	1
169	169	25214168	25349885	28	68	20	378	Chr4	R1	2
170	170	25355027	25497950	27	73	23	351	Chr4	R1	2
171	171	25510406	25649355	15	19	2	105	Chr4	R1	1
172	172	25666501	25795668	22	38	8	231	Chr4	R1	1
173	173	25802036	25946196	30	44	7	435	Chr4	R1	1
174	174	25963448	26094455	22	30	4	231	Chr4	R1	1
175	175	26101609	26239738	30	68	19	435	Chr4	R1	2
176	176	26268249	26398806	24	36	6	276	Chr4	R1	1
177	177	26401139	26544366	27	51	12	351	Chr4	R1	1
178	178	26554288	26689575	42	68	13	861	Chr4	R1	1
179	179	26701851	26849138	41	69	14	820	Chr4	R1	1
180	180	26865401	26996989	25	53	14	300	Chr4	R1	2
181	181	27000797	27147720	20	44	12	190	Chr4	R1	2
182	182	27151374	27299785	36	84	24	630	Chr4	R1	2
183	183	27300654	27444920	40	114	37	780	Chr4	R1	2
184	184	27452832	27597359	60	158	49	1770	Chr4	R1	2
185	185	27608747	27744963	25	43	9	300	Chr4	R1	1
186	186	27754147	27894983	28	68	20	378	Chr4	R1	2
187	187	27901487	28044070	27	33	3	351	Chr4	R1	1
188	188	28063865	28196313	36	74	19	630	Chr4	R1	2
189	189	28207104	28339572	25	43	9	300	Chr4	R1	1
190	190	28367618	28494735	18	24	3	153	Chr4	R1	1
191	191	28517882	28644543	34	64	15	561	Chr4	R1	2
192	192	28650954	28793420	30	48	9	435	Chr4	R1	1
193	193	28814986	28947093	25	47	11	300	Chr4	R1	1
194	194	28973634	29098596	22	34	6	231	Chr4	R1	1
195	195	29102923	29247779	21	39	9	210	Chr4	R1	1
196	196	29253308	29397201	27	31	2	351	Chr4	R1	1
197	197	29407825	29530359	34	44	5	561	Chr4	R1	1
198	198	29556440	29699213	32	42	5	496	Chr4	R1	1
199	199	29719098	29847547	23	41	9	253	Chr4	R1	1
200	200	29858374	29996430	30	70	20	435	Chr4	R1	2
201	201	30005641	30135498	27	43	8	351	Chr4	R1	1
202	202	30150375	30288200	33	55	11	528	Chr4	R1	1
203	203	30303832	30446968	17	29	6	136	Chr4	R1	1
204	204	30456298	30598375	35	139	52	595	Chr4	R1	2
205	205	30604867	30749081	20	40	10	190	Chr4	R1	1
206	206	30764295	30899699	27	43	8	351	Chr4	R1	1
207	207	30900026	31047391	24	34	5	276	Chr4	R1	1
208	208	31050402	31194489	19	19	0	171	Chr4	R1	1
209	209	31203957	31348435	23	39	8	253	Chr4	R1	1
210	210	31351415	31496966	21	37	8	210	Chr4	R1	1
211	211	31523115	31586776	15	25	5	105	Chr4	R1	1
212	212	31655009	31779081	23	37	7	253	Chr4	R1	1
213	213	31800941	31937858	20	22	1	190	Chr4	R1	1
214	214	31969039	32082803	22	28	3	231	Chr4	R1	1
215	215	32105147	32241865	24	34	5	276	Chr4	R1	1
216	216	32260854	32399557	24	28	2	276	Chr4	R1	1
217	217	32401584	32549226	23	27	2	253	Chr4	R1	1
218	218	32552129	32695244	26	62	18	325	Chr4	R1	2
219	219	32710858	32849602	33	79	23	528	Chr4	R1	2
220	220	32868472	32980744	24	60	18	276	Chr4	R1	2
221	221	33005850	33145606	18	24	3	153	Chr4	R1	1
222	222	33160569	33299569	37	69	16	666	Chr4	R1	2
223	223	33307724	33441942	42	78	18	861	Chr4	R1	2
224	224	33464765	33597380	18	18	0	153	Chr4	R1	1
225	225	33603798	33749400	38	50	6	703	Chr4	R1	1
226	226	33790691	33893402	6	6	0	15	Chr4	R1	1
227	227	33910228	34044635	24	40	8	276	Chr4	R1	1
228	228	34053411	34194799	25	31	3	300	Chr4	R1	1
229	229	34201407	34327147	31	81	25	465	Chr4	R1	2
230	230	34351820	34493066	32	52	10	496	Chr4	R1	1
231	231	34500277	34647788	28	50	11	378	Chr4	R1	1
232	232	34650701	34799992	39	61	11	741	Chr4	R1	1
233	233	34811935	34949738	22	30	4	231	Chr4	R1	1
234	234	34959127	35093777	18	20	1	153	Chr4	R1	1
235	235	35132310	35248226	13	15	1	78	Chr4	R1	1
236	236	35269437	35396383	24	44	10	276	Chr4	R1	1
237	237	35405046	35544806	24	52	14	276	Chr4	R1	2
238	238	35560048	35691196	20	28	4	190	Chr4	R1	1
239	239	35700249	35835620	18	26	4	153	Chr4	R1	1
240	240	35850996	35981530	22	26	2	231	Chr4	R1	1
241	241	36003126	36135912	18	28	5	153	Chr4	R1	1
242	242	36151535	36299756	28	48	10	378	Chr4	R1	1
243	243	36302053	36449496	31	45	7	465	Chr4	R1	1
244	244	36452302	36586622	27	35	4	351	Chr4	R1	1
245	245	36608784	36730276	27	41	7	351	Chr4	R1	1
246	246	36751235	36897380	13	17	2	78	Chr4	R1	1
247	247	36909903	37049308	17	19	1	136	Chr4	R1	1
248	248	37054988	37187952	23	31	4	253	Chr4	R1	1
249	249	37202448	37344309	24	44	10	276	Chr4	R1	1
250	250	37357126	37477333	15	15	0	105	Chr4	R1	1
251	251	37504804	37647746	25	31	3	300	Chr4	R1	1
252	252	37659610	37793242	13	13	0	78	Chr4	R1	1
253	253	37805823	37925515	30	52	11	435	Chr4	R1	1
254	254	37952072	38099625	16	38	11	120	Chr4	R1	2
255	255	38103719	38249658	22	30	4	231	Chr4	R1	1
256	256	38251914	38346968	24	44	10	276	Chr4	R1	1
257	257	38401966	38536756	21	37	8	210	Chr4	R1	1
258	258	38553455	38686092	26	50	12	325	Chr4	R1	1
259	259	38702865	38846352	15	27	6	105	Chr4	R1	1
260	260	38852884	38994942	18	24	3	153	Chr4	R1	1
261	261	39023232	39145659	15	23	4	105	Chr4	R1	1
262	262	39158782	39294873	18	20	1	153	Chr4	R1	1
263	263	39316883	39447878	30	46	8	435	Chr4	R1	1
264	264	39451274	39579597	21	31	5	210	Chr4	R1	1
265	265	39608123	39740809	18	20	1	153	Chr4	R1	1
266	266	39753940	39889001	18	20	1	153	Chr4	R1	1
267	267	39920941	40049890	11	13	1	55	Chr4	R1	1
268	268	40055081	40184912	27	37	5	351	Chr4	R1	1
269	269	40212697	40348911	14	16	1	91	Chr4	R1	1
270	270	40351406	40491667	14	14	0	91	Chr4	R1	1
271	271	40502664	40634242	13	13	0	78	Chr4	R1	1
272	272	40662025	40791011	16	22	3	120	Chr4	R1	1
273	273	40811246	40946125	14	28	7	91	Chr4	R1	1
274	274	40962169	41098079	25	39	7	300	Chr4	R1	1
275	275	41105019	41243477	14	32	9	91	Chr4	R1	2
276	276	41254388	41395623	12	12	0	66	Chr4	R1	1
277	277	41401805	41549201	29	43	7	406	Chr4	R1	1
278	278	41555904	41696386	14	18	2	91	Chr4	R1	1
279	279	41709177	41844099	19	31	6	171	Chr4	R1	1
280	280	41850443	41985423	29	45	8	406	Chr4	R1	1
281	281	42028828	42109311	12	14	1	66	Chr4	R1	1
282	282	42158170	42298720	24	44	10	276	Chr4	R1	1
283	283	42308980	42412059	14	22	4	91	Chr4	R1	1
284	284	42474933	42590969	8	8	0	28	Chr4	R1	1
285	285	42614790	42739541	9	11	1	36	Chr4	R1	1
286	286	42782334	42883399	8	12	2	28	Chr4	R1	1
287	287	42902583	43047561	23	73	25	253	Chr4	R1	2
288	288	43050793	43196765	26	62	18	325	Chr4	R1	2
289	289	43203655	43343611	15	41	13	105	Chr4	R1	2
290	290	43378258	43465136	5	5	0	10	Chr4	R1	1
291	291	43512309	43642622	14	20	3	91	Chr4	R1	1
292	292	43652037	43797635	13	27	7	78	Chr4	R1	1
293	293	43802067	43947754	21	59	19	210	Chr4	R1	2
294	294	43950772	44080034	20	24	2	190	Chr4	R1	1
295	295	44101652	44195233	21	45	12	210	Chr4	R1	2
296	296	44253946	44380448	18	30	6	153	Chr4	R1	1
297	297	44429192	44544215	10	12	1	45	Chr4	R1	1
298	298	44553517	44662959	5	5	0	10	Chr4	R1	1
299	299	44710915	44845990	8	8	0	28	Chr4	R1	1
300	300	44875517	44996480	19	71	26	171	Chr4	R1	2
301	301	45004348	45109335	20	38	9	190	Chr4	R1	1
302	302	45238791	45299692	5	5	0	10	Chr4	R1	1
303	303	45305777	45418800	17	21	2	136	Chr4	R1	1
304	304	45486551	45598878	17	23	3	136	Chr4	R1	1
305	305	45622126	45710407	20	42	11	190	Chr4	R1	2
306	306	45806161	45893248	10	12	1	45	Chr4	R1	1
307	307	45907416	46049487	23	37	7	253	Chr4	R1	1
308	308	46051481	46197852	14	20	3	91	Chr4	R1	1
309	309	46203504	46345615	28	42	7	378	Chr4	R1	1
310	310	46388061	46496806	10	18	4	45	Chr4	R1	1
311	311	46531027	46643475	14	20	3	91	Chr4	R1	1
312	312	46655841	46795472	14	22	4	91	Chr4	R1	1
313	313	46812202	46940598	15	19	2	105	Chr4	R1	1
314	314	46969959	47087923	13	19	3	78	Chr4	R1	1
315	315	47129710	47248533	10	12	1	45	Chr4	R1	1
316	316	47250481	47398763	10	10	0	45	Chr4	R1	1
317	317	47403729	47541785	22	30	4	231	Chr4	R1	1
318	318	47565383	47690808	17	25	4	136	Chr4	R1	1
319	319	47707761	47847164	13	17	2	78	Chr4	R1	1
320	320	47878158	47989895	31	97	33	465	Chr4	R1	2
321	321	48049125	48053349	5	7	1	10	Chr4	R1	1
322	322	48184925	48285168	8	12	2	28	Chr4	R1	1
323	323	48318132	48426168	4	4	0	6	Chr4	R1	1
324	324	48464023	48579814	15	15	0	105	Chr4	R1	1
325	325	48627951	48748645	18	20	1	153	Chr4	R1	1
326	326	48753140	48886153	14	18	2	91	Chr4	R1	1
327	327	48911037	49040327	7	7	0	21	Chr4	R1	1
328	328	49067940	49199905	16	26	5	120	Chr4	R1	1
329	329	49205045	49329879	19	61	21	171	Chr4	R1	2
330	330	49361168	49451974	14	16	1	91	Chr4	R1	1
331	331	49516937	49649062	8	14	3	28	Chr4	R1	1
332	332	49659708	49768938	13	17	2	78	Chr4	R1	1
333	333	49810788	49937817	24	38	7	276	Chr4	R1	1
334	334	49953848	50073643	18	44	13	153	Chr4	R1	2
335	335	50111190	50248491	36	54	9	630	Chr4	R1	1
336	336	50255697	50397961	20	32	6	190	Chr4	R1	1
337	337	50400397	50541723	35	53	9	595	Chr4	R1	1
338	338	50555303	50699762	17	21	2	136	Chr4	R1	1
339	339	50701202	50840471	23	25	1	253	Chr4	R1	1
340	340	50867709	50998992	23	23	0	253	Chr4	R1	1
341	341	51004864	51149317	32	70	19	496	Chr4	R1	2
342	342	51155468	51285873	41	61	10	820	Chr4	R1	1
343	343	51304544	51448871	43	85	21	903	Chr4	R1	2
344	344	51458142	51588137	39	73	17	741	Chr4	R1	2
345	345	51610609	51748543	40	132	46	780	Chr4	R1	2
346	346	51753557	51823301	30	80	25	435	Chr4	R1	2
